292242.977,2168797.931
292242.977,2168769.568
292214.613,2168769.568
292214.613,2168797.931
292186.25,2168797.931
292186.25,2168826.295
292157.886,2168826.295
292157.886,2168883.022
292129.523,2168883.022
292129.523,2168911.385
292101.159,2168911.385
292101.159,2168968.112
292129.523,2168968.112
292129.523,2169053.203
292101.159,2169053.203
292101.159,2169109.93
292072.796,2169109.93
292072.796,2169166.657
292101.159,2169166.657
292101.159,2169223.384
292072.796,2169223.384
292072.796,2169251.747
292044.432,2169251.747
292044.432,2169308.474
292072.796,2169308.474
292072.796,2169336.838
292101.159,2169336.837
292101.159,2169365.201
292129.523,2169365.201
292129.523,2169393.565
292157.886,2169393.565
292157.886,2169421.928
292186.25,2169421.928
292186.25,2169478.655
292214.613,2169478.655
292214.613,2169535.382
292242.977,2169535.382
292242.977,2169563.745
292271.34,2169563.745
292271.34,2169592.109
292299.704,2169592.109
292299.704,2169620.472
292328.067,2169620.472
292328.067,2169648.836
292384.794,2169648.836
292384.794,2169677.199
292469.885,2169677.199
292469.885,2169733.926
292498.248,2169733.926
292498.248,2169762.29
292526.612,2169762.29
292526.612,2169790.653
292554.975,2169790.653
292554.975,2169847.38
292583.339,2169847.38
292583.339,2169875.744
292611.702,2169875.744
292611.702,2169932.471
292640.065,2169932.471
292640.066,2169989.198
292668.429,2169989.198
292668.429,2170074.288
292684.024,2170074.288
292753.519,2170215.228
292753.519,2170272.832
292725.156,2170272.832
292725.156,2170386.286
292696.793,2170386.286
292696.793,2170414.65
292668.429,2170414.65
292668.429,2170471.377
292611.702,2170471.377
292611.702,2170499.74
292583.338,2170499.74
292583.339,2170584.831
292696.793,2170584.831
292696.793,2170641.558
292668.429,2170641.558
292668.429,2170669.921
292611.702,2170669.921
292611.702,2170811.739
292583.339,2170811.739
292583.339,2170840.102
292469.885,2170840.102
292469.885,2170896.829
292498.248,2170896.829
292498.248,2170925.192
292526.612,2170925.192
292526.612,2170981.919
292554.975,2170981.919
292554.975,2171010.283
292583.339,2171010.283
292583.339,2171067.01
292810.246,2171067.01
292810.246,2171038.646
292952.064,2171038.646
292952.064,2171123.737
292980.427,2171123.737
292980.427,2171180.464
293037.154,2171180.464
293037.154,2171208.827
293065.518,2171208.827
293065.518,2171237.191
293093.881,2171237.191
293093.881,2171265.554
293122.245,2171265.554
293122.245,2171293.918
293178.972,2171293.918
293178.972,2171322.281
293235.699,2171322.281
293235.699,2171379.008
293264.062,2171379.008
293264.062,2171407.372
293292.426,2171407.372
293292.426,2171492.462
293349.153,2171492.462
293349.153,2171520.826
293397.29,2171520.826
293462.606,2171653.291
293462.606,2171776.097
293434.243,2171776.097
293434.243,2171832.824
293547.697,2171832.824
293547.697,2171861.187
293565.117,2171861.187
294559.028,2173876.886
294526.866,2174470.627
294483.692,2174470.627
294483.692,2174498.991
294398.601,2174498.991
294398.601,2174527.354
294370.238,2174527.354
294370.238,2174584.081
294398.601,2174584.081
294398.601,2174839.353
294426.965,2174839.353
294426.965,2174896.08
294398.601,2174896.08
294398.601,2174924.443
294370.238,2174924.443
294370.238,2174952.807
294341.874,2174952.807
294341.874,2174924.443
294228.42,2174924.443
294228.42,2174952.807
294171.693,2174952.807
294171.693,2175094.624
294200.057,2175094.624
294200.057,2175179.714
294114.967,2175179.714
294114.967,2175236.441
294086.603,2175236.441
294086.603,2175293.168
294114.967,2175293.168
294114.967,2175434.986
294143.33,2175434.986
294143.33,2175520.076
294171.693,2175520.076
294171.693,2175548.44
294200.057,2175548.44
294200.057,2175576.803
294228.42,2175576.803
294228.42,2175520.076
294313.511,2175520.076
294313.511,2175548.44
294370.238,2175548.44
294370.238,2175576.803
294398.601,2175576.803
294398.601,2175633.53
294426.965,2175633.53
294426.965,2175661.894
294455.328,2175661.894
294382.44,2177136.795
294370.238,2177136.795
294370.238,2177420.429
294341.874,2177420.429
294341.874,2177675.701
294353.248,2177675.701
295142.407,2179642.841
296469.135,2180410.443
296469.135,2180426.958
296497.499,2180426.958
296497.499,2180483.685
296525.862,2180483.685
296525.862,2180540.412
296582.589,2180540.412
296582.589,2180597.139
296610.953,2180597.139
296610.953,2180625.503
296639.316,2180625.503
296639.316,2180682.23
296696.043,2180682.23
296696.043,2180738.957
296712.169,2180738.957
297489.49,2181813.554
297660.402,2181895.658
297660.402,2181930.223
297688.765,2181930.223
297688.765,2182128.767
297717.129,2182128.767
297717.129,2182157.131
297887.309,2182157.131
297887.309,2182185.494
298057.49,2182185.494
298057.49,2182157.131
298114.217,2182157.131
298114.217,2182185.494
298256.035,2182185.494
298256.035,2182213.858
298312.762,2182213.858
298312.762,2182525.856
298341.125,2182525.856
298341.125,2182582.583
298369.489,2182582.583
298369.489,2182610.946
298397.852,2182610.946
298397.852,2182809.491
298426.216,2182809.491
298426.216,2182837.854
298454.579,2182837.854
298454.579,2182894.581
298511.306,2182894.581
298511.306,2182922.944
298568.033,2182922.944
